user,session,keyname,timepress,timerelease,pressure,tool_major,x,x_acceleration,x_rotation,y,y_acceleration,y_rotation,z_acceleration,z_rotation
3,8,1,277,318,0.65,155.059,258.0,0.09570310000000001,0.162745,1270.0,4.13455,0.152841,8.32126,0.707287
3,8,4,469,510,0.625,155.059,292.0,0.187408,0.164231,1416.0,3.95799,0.16392400000000001,8.396510000000001,0.712511
3,8,1,1684,1717,0.54375,123.022,235.0,0.180313,0.15758899999999998,1296.0,4.20598,0.153063,8.39038,0.7152109999999999
3,8,9,1952,1993,0.5875,123.022,863.0,0.5189819999999999,0.16297699999999998,1595.0,3.8838699999999995,0.16253800000000002,9.20734,0.7187709999999999
3,8,3,2195,2236,0.5625,139.0405,924.0,0.20959465,0.165234,1232.5,4.109515,0.152635,8.760225,0.7147399999999999
3,8,7,3301,3367,0.625,155.059,211.0,0.39769,0.17269500000000002,1558.0,4.2669049999999995,0.152222,8.401855000000001,0.7071000000000001
3,8,7,3494,3535,0.59375,139.0405,238.0,0.323654,0.17086600000000002,1557.5,4.0769,0.154722,8.66428,0.710503
3,8,6,4088,4163,0.5750000000000001,123.022,925.0,0.42073849999999996,0.16496000000000002,1437.0,4.15006,0.15409699999999998,8.49598,0.715854
3,8,1,4549,4590,0.625,139.0405,169.0,0.238556,0.170848,1289.5,4.419980000000002,0.150686,7.710539999999999,0.715575
3,8,enter,4968,5018,0.5750000000000001,123.022,901.0,0.42212700000000003,0.182855,1727.0,3.724475,0.161092,8.437765,0.717488
3,9,9,0,49,0.5125,123.022,922.0,0.4955975,0.15804100000000001,1538.0,3.7177050000000014,0.124769,8.88298,0.7104889999999999
3,9,1,293,334,0.6187500000000001,139.0405,258.0,0.13861099999999998,0.161687,1275.5,4.1942900000000005,0.12770099999999998,8.399460000000001,0.7122809999999999
3,9,4,469,519,0.6000000000000001,155.059,295.0,0.35115050000000003,0.169296,1407.0,3.993715,0.140621,8.52591,0.720251
3,9,1,1097,1147,0.51875,139.0405,259.0,0.32211300000000004,0.16261699999999998,1289.0,4.0789800000000005,0.140535,8.30521,0.720476
3,9,9,1349,1398,0.5875000000000001,123.022,903.0,0.6155245,0.16599899999999998,1542.5,3.798115,0.142425,8.961485,0.7214659999999999
3,9,3,1541,1574,0.55625,123.022,941.5,0.50856,0.163507,1260.0,4.053655,0.135845,8.243625,0.718065
3,9,7,2229,2287,0.6375000000000001,155.059,202.0,0.6293639999999999,0.172848,1576.0,4.14203,0.1524475,8.386000000000001,0.7113095
3,9,7,2379,2429,0.575,139.0405,227.0,0.469719,0.173237,1545.0,4.1065249999999995,0.151064,8.412185000000001,0.711911
3,9,6,2589,2630,0.6000000000000001,123.022,904.0,0.5535125,0.17285699999999998,1394.0,4.015335,0.15296400000000002,8.500025,0.715113
3,9,1,2857,2898,0.6375000000000001,155.059,185.0,0.161133,0.1799625,1252.0,4.33667,0.14542149999999998,8.22679,0.7152415000000001
3,9,enter,3125,3158,0.5750000000000001,123.022,900.0,0.930631,0.175954,1668.0,3.923325,0.15276099999999998,8.290849999999999,0.7221139999999999
3,10,9,0,58,0.5875,155.059,890.0,0.369492,0.15834700000000002,1559.0,3.85336,0.147307,8.90633,0.7231200000000001
3,10,1,386,418,0.6187500000000001,139.0405,241.0,-0.006729100000000002,0.15357,1275.5,4.13902,0.14419300000000002,8.559555,0.7238819999999999
3,10,4,545,594,0.6125,155.059,289.0,0.0325928,0.148584,1420.0,3.8696300000000003,0.161848,8.80453,0.7348049999999999
3,10,1,1081,1130,0.6375000000000001,155.059,256.0,-0.050994899999999996,0.14161649999999998,1292.0,4.114625,0.161042,8.5476,0.736547
3,10,9,1391,1449,0.58125,123.022,901.0,0.382065,0.143623,1568.5,3.8319099999999997,0.16527799999999998,8.09534,0.7373409999999999
3,10,3,1592,1625,0.5875,123.022,953.0,0.21072399999999997,0.143403,1283.0,3.8564,0.15534299999999998,7.8815300000000015,0.7332679999999999
3,10,7,2438,2496,0.6125,155.059,244.0,0.0825119,0.144703,1553.0,3.836135,0.1456865,8.53157,0.7260495
3,10,7,2589,2638,0.6000000000000001,155.059,244.0,0.014183050000000003,0.144368,1544.0,3.8476649999999997,0.147152,8.661325,0.7256130000000001
3,10,6,2823,2873,0.5875,123.022,911.0,0.05545045,0.145033,1429.0,3.8263749999999996,0.150386,8.528405,0.727387
3,10,1,3142,3174,0.5125,139.0405,252.0,-0.0749054,0.145045,1277.5,4.10457,0.144066,8.56856,0.7224729999999999
3,10,enter,3644,3686,0.5750000000000001,123.022,900.0,0.07162475000000001,0.1402645,1718.0,3.4488849999999998,0.14461100000000002,8.747910000000001,0.721355
3,11,9,0,66,0.5125000000000001,123.022,901.0,0.4582670000000001,0.16307100000000002,1536.0,3.78253,0.13366,8.440594999999998,0.714511
3,11,1,327,359,0.60625,139.0405,261.0,0.209877,0.15802000000000002,1253.0,4.071565,0.145894,8.703875,0.715726
3,11,4,486,527,0.6000000000000001,155.059,275.0,0.2858355,0.15964299999999998,1401.0,3.88687,0.154007,8.405850000000001,0.7258180000000001
3,11,1,1005,1038,0.625,155.059,241.0,0.20562750000000002,0.149427,1276.0,3.977975,0.14921800000000002,8.394745,0.729833
3,11,9,1315,1365,0.6000000000000001,155.059,919.0,0.361023,0.14962499999999998,1547.0,3.7444699999999997,0.154081,8.45163,0.735962
3,11,3,1517,1558,0.6125,155.059,920.0,0.1941605,0.15013900000000002,1251.0,3.80266,0.135771,9.131789999999999,0.7251259999999999
3,11,7,2313,2371,0.625,155.059,225.0,0.3315885,0.15008000000000002,1585.0,3.8135900000000005,0.135791,8.523215,0.7187359999999999
3,11,7,2455,2521,0.6125,139.0405,238.0,0.1812895,0.1521695,1563.5,3.82003,0.136217,8.540215,0.7162985
3,11,6,2681,2739,0.59375,123.022,889.0,0.379333,0.16095199999999998,1435.5,3.68475,0.14582699999999998,8.42404,0.716804
3,11,1,2966,3007,0.6187500000000001,139.0405,183.5,0.489029,0.154191,1258.0,4.31747,0.140122,8.08315,0.7207520000000001
3,11,enter,3519,3569,0.5375,107.00355,922.0,0.6927185,0.157987,1759.5,3.5635199999999996,0.140901,9.35659,0.713799
3,12,9,0,50,0.5875,123.022,912.0,0.612671,0.162134,1572.0,3.7751400000000004,0.13226500000000002,8.77666,0.7203269999999999
3,12,1,302,343,0.6375000000000001,155.059,230.0,0.437653,0.16025699999999998,1277.0,4.28073,0.139728,8.01534,0.7201310000000001
3,12,4,805,871,0.6125,155.059,276.5,0.33698300000000003,0.164786,1436.0,4.12987,0.153522,8.565155,0.723259
3,12,1,1182,1240,0.5875,171.077,196.0,0.4641185,0.16653800000000002,1277.0,4.271850000000001,0.15297699999999997,8.942355000000003,0.721939
3,12,9,1433,1483,0.6000000000000001,139.0405,880.0,0.981735,0.16886800000000002,1524.5,3.8112800000000004,0.15209699999999998,8.423,0.726819
3,12,3,1618,1659,0.575,139.0405,945.5,0.6955795,0.16289299999999998,1196.5,4.0009,0.138335,7.805554999999998,0.725378
3,12,7,2229,2279,0.625,155.059,212.0,0.621155,0.16375299999999998,1570.0,4.2159699999999996,0.132831,8.307910000000001,0.723907
3,12,7,2388,2430,0.525,139.0405,240.0,0.5393600000000001,0.1673255,1553.0,4.09272,0.1342335,8.446344999999999,0.7225385
3,12,6,2598,2631,0.5875,123.022,920.0,0.5189895,0.16992449999999998,1413.0,3.923375,0.1371715,8.880605,0.721859
3,12,1,2841,2882,0.6125,139.0405,203.0,0.383102,0.171482,1232.0,4.34146,0.13425,8.167910000000001,0.7210209999999999
3,12,enter,3268,3334,0.5875,123.022,903.0,0.676239,0.171343,1718.0,3.799095,0.142099,8.996435,0.7262400000000001
3,13,9,0,41,0.5750000000000001,123.022,904.5,0.09155269999999999,0.150839,1560.0,3.88956,0.160414,8.659289999999999,0.7160500000000001
3,13,1,318,376,0.6125,155.059,218.0,-0.05379465000000001,0.148288,1253.0,4.35025,0.156357,8.320585000000001,0.717387
3,13,4,503,552,0.6125,155.059,270.0,-0.006591999999999987,0.154224,1414.0,4.13137,0.17497,8.381454999999999,0.72953
3,13,1,1215,1281,0.625,155.059,229.5,-0.10021205000000001,0.14378449999999998,1289.5,4.314640000000001,0.16432449999999998,8.511099999999999,0.7235745
3,13,9,1659,1700,0.5875,123.022,896.0,0.4653015,0.1544515,1564.0,3.9697750000000003,0.1623965,8.922555,0.7250249999999999
3,13,3,1935,1976,0.51875,123.022,941.0,0.384201,0.167598,1270.0,4.068309999999999,0.14171199999999998,8.56242,0.721366
3,13,7,3200,3241,0.6000000000000001,155.059,201.0,0.296173,0.155433,1570.0,4.12831,0.15004,8.43341,0.715699
3,13,7,3359,3400,0.5875,155.059,213.0,0.219391,0.160357,1555.0,4.119415000000001,0.151368,8.488845,0.713627
3,13,6,3627,3676,0.5875,123.022,921.0,0.245621,0.15874249999999998,1378.0,4.0674,0.155916,8.46569,0.717393
3,13,1,4021,4053,0.6125,139.0405,221.0,0.0991669,0.162064,1275.5,4.2627,0.15437,8.24503,0.715542
3,13,enter,4833,4857,0.5625,123.022,927.0,0.10370625,0.14118499999999998,1722.0,3.445575,0.12504300000000002,8.927489999999999,0.711437
3,14,9,0,58,0.58125,123.022,960.5,0.5238189999999999,0.15829,1553.0,3.65622,0.13665000000000002,9.09935,0.716206
3,14,1,310,351,0.58125,139.0405,262.5,0.095718365,0.154353,1298.5,4.146305,0.14121699999999998,8.73756,0.717621
3,14,4,477,502,0.5750000000000001,123.022,275.0,0.08970639999999999,0.154353,1418.0,3.8938599999999997,0.14121699999999998,8.77568,0.717621
3,14,1,1123,1156,0.6125,155.059,219.0,0.018234250000000007,0.14274599999999998,1265.0,3.9790400000000004,0.16081199999999998,8.555465000000002,0.7371209999999999
3,14,9,1450,1508,0.5562500000000001,123.022,911.5,0.446144,0.142914,1548.5,3.6563499999999998,0.16203,8.59735,0.736807
3,14,3,1684,1717,0.5625,123.022,930.5,0.348999,0.1500225,1245.0,3.96829,0.14351999999999998,8.67468,0.731697
3,14,7,2606,2656,0.6125,139.0405,213.0,0.550766,0.155796,1541.0,4.15738,0.147733,8.54016,0.725322
3,14,7,2757,2806,0.6000000000000001,155.059,221.0,0.542389,0.16333399999999998,1555.0,4.00021,0.14436500000000002,8.48761,0.720654
3,14,6,2991,3024,0.5750000000000001,123.022,891.0,0.4089355,0.16239199999999998,1432.0,3.8908899999999997,0.147256,8.618465,0.7261350000000001
3,14,1,3259,3267,0.275,123.022,189.0,0.584641,0.16075499999999998,1277.0,4.2343,0.14274900000000001,8.40472,0.723669
3,14,enter,4181,4222,0.5875,123.022,884.0,0.6012115,0.164664,1730.0,3.771395,0.125104,8.41468,0.720507
3,15,9,0,66,0.5875,123.022,895.0,0.183075,0.15176099999999998,1550.0,3.797865,0.14665699999999998,8.488615,0.711915
3,15,1,762,820,0.6375,171.077,234.5,-0.20153800000000002,0.15075000000000002,1251.5,4.14243,0.164206,8.7673,0.717252
3,15,4,946,979,0.6125,155.059,246.0,-0.057937850000000006,0.146749,1424.0,3.9897400000000003,0.171361,8.06568,0.723939
3,15,1,1968,2000,0.575,139.0405,232.5,-0.227737,0.15017000000000005,1273.5,4.10384,0.163158,8.71465,0.721621
3,15,9,2437,2470,0.5750000000000001,123.022,899.0,0.294281,0.15298599999999998,1575.0,3.7492099999999997,0.165312,8.53645,0.7238709999999999
3,15,3,2855,2888,0.5062500000000001,107.00355,923.0,0.0963745,0.15313000000000002,1225.0,3.89005,0.14183099999999998,8.560039999999999,0.723866
3,15,7,3216,3257,0.53125,139.0405,200.0,0.168152,0.145901,1558.0,4.07991,0.150145,8.5334,0.7250019999999999
3,15,7,3366,3407,0.5687500000000001,139.0405,223.0,0.137413,0.147315,1573.5,3.9906449999999998,0.149893,8.557235000000002,0.7218680000000001
3,15,6,3710,3742,0.5875,123.022,925.0,0.215836,0.148037,1440.0,3.8227800000000003,0.152469,8.94928,0.7217049999999999
3,15,1,4095,4119,0.6000000000000001,155.059,174.0,-0.0309753,0.143402,1266.0,4.36223,0.169949,7.98825,0.72592
3,15,enter,5041,5082,0.5875,123.022,907.0,0.348831,0.15079299999999998,1721.0,3.56253,0.143406,8.70674,0.717274
3,16,9,0,75,0.48125,123.022,900.0,0.367752,0.150792,1573.0,3.5310699999999997,0.12226999999999999,9.12312,0.7100234999999999
3,16,1,302,343,0.625,155.059,237.0,0.2355575,0.146763,1282.0,3.973065,0.13200599999999998,8.605820000000001,0.7134969999999999
3,16,4,486,519,0.6000000000000001,155.059,266.0,0.122223,0.15016500000000002,1427.0,3.8071699999999997,0.14457799999999998,8.7424,0.725162
3,16,1,1433,1474,0.61875,139.0405,206.5,0.2302475,0.148951,1268.5,4.01355,0.146867,8.640695,0.7199385
3,16,9,1726,1768,0.40625,107.00355,885.0,0.4601365,0.15729200000000002,1549.0,3.7287050000000006,0.151339,8.55123,0.7229329999999999
3,16,3,1911,1952,0.5875,155.059,937.0,0.203903,0.15638000000000002,1303.0,3.7633650000000003,0.141289,8.694635000000002,0.719433
3,16,7,2983,3033,0.55625,139.0405,227.0,0.234024,0.151909,1561.0,3.928935,0.146596,8.585555,0.7120409999999999
3,16,7,3117,3175,0.6000000000000001,155.059,228.0,0.2265475,0.155434,1554.0,3.936215,0.145978,8.538440000000001,0.7097319999999999
3,16,6,4467,4525,0.6000000000000001,155.059,885.0,0.519371,0.163625,1425.0,3.815185,0.131885,8.281785,0.709449
3,16,1,4559,4608,0.6125,155.059,181.0,0.559517,0.163625,1235.0,3.8808100000000003,0.131885,9.269975,0.709449
3,16,enter,6235,6326,0.6000000000000001,139.0405,923.0,0.457916,0.153314,1716.5,3.4392449999999997,0.123162,8.330544999999999,0.7043725000000001
3,17,9,0,50,0.5875,123.022,891.0,0.287247,0.1503115,1514.0,3.70674,0.13845849999999998,8.712720000000001,0.7018095
3,17,1,310,368,0.6312500000000001,155.059,236.0,-0.02381890000000003,0.145147,1284.5,4.2540450000000005,0.144886,8.275549999999999,0.703665
3,17,4,486,527,0.6000000000000001,155.059,265.0,-0.036072,0.148034,1406.0,4.036325000000001,0.16352799999999998,8.57757,0.710754
3,17,1,1332,1373,0.625,155.059,256.0,-0.06977839999999999,0.15146500000000002,1273.0,4.16261,0.159886,8.20198,0.709687
3,17,9,1625,1675,0.5625,123.022,903.0,0.367973,0.148159,1576.0,3.796,0.16150399999999998,8.42653,0.720097
3,17,3,1826,1859,0.50625,107.00355,916.0,0.07444010000000002,0.151202,1248.0,3.9190750000000003,0.14252099999999998,8.900680000000001,0.7138089999999999
3,17,7,2806,2847,0.6125,155.059,203.0,0.271957,0.155765,1546.0,4.10461,0.14873750000000002,8.36327,0.7111345
3,17,7,2940,2990,0.6062500000000001,139.0405,228.5,0.189842,0.15653699999999998,1558.5,4.026260000000001,0.14992000000000005,8.452345000000001,0.7110679999999999
3,17,6,3183,3233,0.5875,123.022,907.0,0.1706695,0.152616,1443.0,3.869075,0.1529395,8.46005,0.7154119999999999
3,17,1,3485,3509,0.6000000000000001,155.059,205.0,-0.00656128,0.16498800000000002,1234.0,4.24774,0.146,8.32893,0.7135389999999999
3,17,enter,4264,4297,0.5875,123.022,917.0,0.365173,0.145,1695.0,3.55257,0.12744,8.25755,0.7022400000000001
3,18,9,0,58,0.5750000000000001,123.022,902.0,0.16330699999999998,0.1525515,1551.0,3.981825,0.15722799999999998,8.355055,0.716674
3,18,1,377,418,0.6125,155.059,227.0,-0.18821700000000002,0.1503465,1245.5,4.3901900000000005,0.165632,8.704329999999999,0.7207335
3,18,4,553,594,0.6000000000000001,155.059,249.0,-0.11703499999999999,0.15131799999999998,1435.0,3.96765,0.17117000000000002,8.803889999999997,0.7223600000000001
3,18,1,1181,1214,0.6000000000000001,155.059,217.0,-0.162125,0.14342000000000002,1263.0,4.16251,0.16961800000000002,8.3047,0.722005
3,18,9,1482,1499,0.3375,90.9851,919.0,0.134521,0.147037,1546.0,3.9045,0.17194600000000002,8.67555,0.725748
3,18,3,2202,2210,0.4125,123.022,930.0,-0.028907800000000004,0.14371,1196.0,3.9283900000000003,0.15944000000000005,8.61678,0.723483
3,18,7,3903,3978,0.6125,155.059,185.0,-0.039619299999999996,0.14371499999999998,1566.0,3.983695,0.16062,8.656785,0.7215630000000001
3,18,7,4062,4128,0.5625,139.0405,198.0,-0.08387015,0.141443,1558.0,3.981255,0.162081,8.551395,0.723264
3,18,6,4305,4354,0.6000000000000001,123.022,908.0,-0.055260000000000004,0.14061300000000002,1391.0,3.993505,0.16186,8.492935,0.723341
3,18,1,4615,4664,0.6125,139.0405,228.0,-0.288177,0.1418085,1266.5,4.27391,0.16281050000000002,8.610339999999999,0.7190385
3,18,enter,6415,6457,0.5875,123.022,922.0,0.354065,0.1480165,1711.0,3.7314,0.1361215,9.52231,0.712394
3,19,9,0,58,0.58125,123.022,915.5,0.384224,0.16708499999999998,1539.5,3.8766249999999998,0.136255,8.39256,0.705577
3,19,1,319,368,0.65,171.077,233.0,0.320152,0.17119099999999998,1273.5,4.21605,0.134798,8.20579,0.708662
3,19,4,511,544,0.6000000000000001,155.059,264.0,0.356216,0.16798449999999998,1392.0,3.8672800000000014,0.142766,8.96996,0.7178975
3,19,1,863,904,0.6062500000000001,139.0405,225.0,0.2067185,0.164412,1288.0,4.152324999999999,0.15076900000000001,8.649065,0.7229500000000001
3,19,9,1131,1164,0.575,123.022,890.0,0.4870375,0.164924,1554.5,3.8689050000000003,0.155941,8.733844999999999,0.727955
3,19,3,1316,1357,0.6000000000000001,155.059,930.0,0.42668149999999994,0.16503199999999998,1285.0,4.011755,0.13949799999999998,8.60768,0.718525
3,19,7,1818,1868,0.625,155.059,241.0,0.4812390000000001,0.164339,1590.0,3.975355,0.137374,8.476199999999999,0.718214
3,19,7,1961,2002,0.6000000000000001,139.0405,249.0,0.367676,0.16780199999999998,1556.5,3.97528,0.13822199999999998,8.65381,0.7135079999999999
3,19,6,2170,2220,0.5875,123.022,895.0,0.528366,0.163767,1436.0,3.8008900000000003,0.13910899999999998,8.44858,0.717707
3,19,1,2455,2505,0.55625,139.0405,209.0,0.33425150000000003,0.164465,1257.0,4.17152,0.13736800000000002,8.21743,0.7152930000000001
3,19,enter,3084,3125,0.5625,123.022,893.0,0.411713,0.153598,1723.0,3.6604300000000003,0.143708,8.26192,0.7145495
4,0,9,0,67,0.5750000000000001,123.022,838.0,0.6009979999999999,0.35241300000000003,1560.0,6.3662,-0.0508564,7.1212599999999995,-0.0360383
4,0,1,246,322,0.6125,155.059,153.0,0.668213,0.35416749999999997,1268.0,6.483335,-0.048943550000000016,7.06655,-0.0323118
4,0,4,586,645,0.5750000000000001,123.022,183.0,0.588715,0.360958,1439.0,6.370769999999999,-0.0556265,7.2953199999999985,-0.0381694
4,0,1,875,925,0.5875000000000001,139.0405,180.5,0.815842,0.3518,1289.5,6.537875,-0.05011375,7.012395,-0.0341352
4,0,9,1138,1197,0.5375000000000001,107.00355,824.0,0.722366,0.360792,1624.5,6.455165,-0.0543851,7.126175,-0.0388381
4,0,3,1461,1520,0.5375,123.022,846.0,0.1562425,0.363058,1248.0,6.98102,-0.04814055,6.22737,-0.03017035
4,0,7,1852,1894,0.5625,123.022,200.0,0.457062,0.393165,1569.0,6.61057,-0.025277,6.6514,-0.00879814
4,0,7,2107,2166,0.5750000000000001,123.022,208.0,0.4286575,0.367539,1588.0,6.562819999999999,-0.035424000000000004,6.958355000000001,-0.022002400000000002
4,0,6,2472,2514,0.5875,123.022,854.0,0.48462649999999996,0.364912,1397.0,6.740435000000001,-0.0357503,6.740565,-0.026091
4,0,1,2642,2701,0.5875,123.022,154.0,0.49765,0.3654,1298.0,6.7864,-0.0362668,6.587339999999999,-0.0270526
4,0,enter,2948,2981,0.5375000000000001,123.022,852.0,0.6609039999999999,0.381587,1771.5,6.3819,-0.0443159,7.18738,-0.0334222
4,1,9,0,41,0.6000000000000001,155.059,858.0,0.48258999999999996,0.365825,1509.0,6.62286,-0.0359958,7.05115,-0.0453325
4,1,1,204,271,0.6125,139.0405,150.5,0.47379299999999996,0.371989,1275.0,6.784940000000001,-0.0343327,6.89511,-0.040038
4,1,4,441,517,0.6125,155.059,196.0,0.485039,0.379904,1419.0,6.7226300000000005,-0.0337662,6.872855,-0.0384586
4,1,1,713,772,0.6312500000000001,155.059,152.5,0.386734,0.376331,1281.0,6.699339999999999,-0.0352186,6.235609999999999,-0.0357117
4,1,9,917,959,0.6000000000000001,155.059,824.0,0.426987,0.377379,1553.0,6.6475100000000005,-0.034694699999999995,7.1136300000000015,-0.0335694
4,1,3,1198,1265,0.6125,155.059,904.0,0.241745,0.373585,1242.0,6.757735,-0.0333619,6.4094500000000005,-0.0330781
4,1,7,1435,1477,0.5875,123.022,215.0,0.3558655,0.380122,1600.0,6.785880000000001,-0.0231451,6.65864,-0.0199478
4,1,7,1665,1724,0.5875,123.022,209.0,0.401871,0.376516,1611.0,6.662129999999999,-0.0279181,6.909325000000001,-0.024205400000000002
4,1,6,1877,1945,0.5625,139.0405,861.0,0.3522185,0.369904,1428.5,6.68325,-0.0251239,7.02774,-0.0256672
4,1,1,2124,2182,0.5625,139.0405,162.5,0.4812775,0.365703,1309.5,6.726365,-0.035910500000000005,7.17703,-0.030938
4,1,enter,2582,2658,0.6000000000000001,139.0405,848.5,0.4998395,0.365632,1720.5,6.49142,-0.0425787,7.080724999999999,-0.04341455000000001
4,2,9,0,24,0.6000000000000001,155.059,807.0,0.359344,0.373726,1570.0,6.6315300000000015,-0.030830700000000006,6.871339999999999,-0.0310877
4,2,1,220,271,0.5875,155.059,140.0,0.43604299999999996,0.372248,1281.0,6.74652,-0.0330397,6.85473,-0.0307828
4,2,4,611,670,0.5750000000000001,123.022,167.0,0.4452895,0.376315,1438.0,6.706910000000001,-0.0355204,7.170959999999999,-0.0342333
4,2,1,892,942,0.6125,155.059,152.0,0.444649,0.376134,1278.0,6.760155000000001,-0.0375886,6.958804999999998,-0.033430800000000004
4,2,9,1079,1129,0.5125000000000001,139.0405,802.0,0.5094145,0.379491,1579.5,6.725075,-0.0364736,7.0053,-0.0338372
4,2,3,1368,1418,0.625,155.059,896.0,0.18815600000000005,0.37653,1240.0,6.936310000000001,-0.0343981,6.259460000000001,-0.032212
4,2,7,1606,1639,0.5875,123.022,195.0,0.281738,0.384148,1566.0,6.8625,-0.0271043,6.72293,-0.022022200000000002
4,2,7,1844,1902,0.5875000000000001,123.022,201.5,0.3226775,0.38913549999999997,1582.0,6.836025,-0.0238183,6.807945000000002,-0.01391445
4,2,6,2175,2217,0.55,123.022,835.0,0.3036805,0.384097,1431.0,6.802474999999999,-0.027869400000000003,6.823510000000001,-0.0189371
4,2,1,2566,2608,0.6000000000000001,123.022,119.0,0.4166715,0.383393,1257.0,6.951124999999999,-0.0313432,6.683115000000001,-0.0251386
4,2,enter,3152,3211,0.6125,123.022,833.0,0.4283215,0.376656,1741.0,6.645255000000001,-0.0355761,6.9323049999999995,-0.03730119999999999
4,3,9,0,42,0.6125,155.059,840.0,0.40420500000000004,0.358889,1558.0,6.5777600000000005,-0.0410991,7.44415,-0.0444284
4,3,1,161,220,0.60625,139.0405,134.5,0.4651565,0.359216,1273.0,6.726719999999999,-0.0428964,6.636860000000001,-0.0456793
4,3,4,425,484,0.6000000000000001,123.022,180.0,0.4347455,0.3638400000000001,1398.0,6.65865,-0.0453059,6.801375,-0.0502593
4,3,1,909,976,0.6125,155.059,145.5,0.5313565,0.3687855,1283.5,6.730675,-0.048690250000000004,6.803240000000001,-0.046590450000000005
4,3,9,2201,2251,0.5875,155.059,843.0,0.400528,0.3758800000000001,1567.0,6.7001800000000005,-0.0446844,6.7523,-0.043639300000000006
4,3,3,2583,2650,0.5437500000000001,139.0405,888.0,0.539078,0.370987,1285.0,6.736475,-0.0444316,7.040385000000001,-0.0431161
4,3,7,2863,2888,0.5625,123.022,196.0,0.3710175,0.37567399999999995,1618.0,6.78814,-0.04077940000000002,6.644584999999999,-0.0346227
4,3,7,3101,3152,0.5875,123.022,194.0,0.380127,0.3758535,1619.0,6.7272799999999995,-0.0358183,6.6933,-0.02870515
4,3,6,3331,3390,0.5875000000000001,139.0405,837.0,0.296783,0.3749795,1421.5,6.762989999999999,-0.0325337,6.5334,-0.02802475
4,3,1,3569,3628,0.6125,155.059,155.0,0.3302535,0.377624,1308.0,6.805289999999999,-0.032263299999999995,6.4376999999999995,-0.030895999999999996
4,3,enter,4606,4690,0.58125,139.0405,865.5,0.4636305,0.363597,1745.5,6.5385349999999995,-0.0398742,7.29022,-0.043531
4,4,9,0,58,0.6125,155.059,808.0,0.448761,0.356845,1547.0,6.4685299999999994,-0.038213800000000006,7.245100000000001,-0.0388193
4,4,1,204,262,0.59375,139.0405,150.5,0.571434,0.358274,1305.0,6.638720000000001,-0.0389106,7.060525,-0.0358711
4,4,4,476,560,0.58125,123.022,176.5,0.51075,0.36619550000000006,1419.0,6.556044999999999,-0.03349465,6.898344999999999,-0.031038549999999998
4,4,1,909,959,0.6125,155.059,145.0,0.5672685,0.365147,1248.0,6.65197,-0.0349807,6.890884999999999,-0.027823
4,4,9,1138,1197,0.6000000000000001,155.059,841.0,0.5371015,0.369332,1567.0,6.59243,-0.0368148,7.01041,-0.029075099999999996
4,4,3,1461,1512,0.525,139.0405,870.0,0.230194,0.36735100000000004,1277.0,6.665539999999999,-0.0342774,6.60001,-0.026055400000000003
4,4,7,1742,1792,0.5875,123.022,209.0,0.33422850000000004,0.379347,1618.0,6.708115,-0.0149394,7.04009,-0.0008235730000000001
4,4,7,1997,2056,0.6000000000000001,155.059,208.0,0.3740005,0.374738,1617.0,6.696360000000001,-0.0175332,7.0922600000000005,-0.00281864
4,4,6,2591,2650,0.58125,139.0405,857.0,0.319145,0.3701700000000001,1426.0,6.629755,-0.0257466,7.1144750000000005,-0.016809099999999997
4,4,1,2847,2905,0.6125,139.0405,133.5,0.456329,0.370385,1262.0,6.9233600000000015,-0.0326702,5.87268,-0.024061000000000003
4,4,enter,3135,3220,0.61875,139.0405,823.5,0.5568770000000001,0.385579,1749.0,6.67434,-0.0379597,6.792255000000001,-0.0343655
4,5,9,0,50,0.58125,123.022,869.0,0.63781,0.362804,1511.5,6.5513650000000005,-0.0537555,7.219234999999999,-0.0402291
4,5,1,170,245,0.6000000000000001,155.059,173.0,0.6894075,0.36167400000000005,1284.0,6.629289999999998,-0.05278665,6.777200000000001,-0.0394585
4,5,4,476,551,0.5125000000000001,123.022,188.0,0.650528,0.363061,1437.0,6.559585,-0.0582366,6.967945,-0.048646100000000005
4,5,1,815,866,0.5875,123.022,158.0,0.7024459999999999,0.360659,1271.0,6.645490000000001,-0.0553765,7.027105000000001,-0.0459795
4,5,9,1147,1223,0.5875,123.022,874.0,0.6001285,0.3703925,1533.0,6.584490000000001,-0.057051000000000004,6.822994999999999,-0.04597245
4,5,3,1470,1520,0.5750000000000001,123.022,873.0,0.308701,0.369677,1283.0,6.6907700000000006,-0.0507801,6.4888200000000005,-0.041241900000000005
4,5,7,1725,1758,0.5625,123.022,195.0,0.7205199999999999,0.369591,1562.0,6.5846100000000005,-0.0399233,6.743939999999999,-0.031397
4,5,7,1937,1970,0.5625,123.022,200.0,0.48710600000000004,0.361458,1555.0,6.51596,-0.0385016,6.69298,-0.029447900000000006
4,5,6,2133,2174,0.55,123.022,887.5,0.516525,0.358245,1381.0,6.51297,-0.0433582,7.210229999999999,-0.0323583
4,5,1,2345,2378,0.59375,139.0405,138.5,0.617966,0.361516,1252.0,6.6858699999999995,-0.0447185,6.936839999999999,-0.0318355
4,5,enter,3042,3092,0.5625,123.022,869.0,0.5766525,0.343889,1707.5,6.2629850000000005,-0.0481884,7.453805000000001,-0.0421216
4,6,9,0,76,0.5875,123.022,847.0,0.754814,0.3513715,1526.0,6.373475,-0.0557812,7.152970000000001,-0.035329650000000004
