user,session,keyname,timepress,timerelease
33,1,shift,0,187
33,1,t,109,203
33,1,h,281,406
33,1,i,375,531
33,1,s,531,609
33,1,space,625,734
33,1,i,703,828
33,1,s,812,922
33,1,space,922,1015
33,1,a,1047,1172
33,1,n,1156,1250
33,1,space,1281,1359
33,1,shift,1375,1593
33,1,a,1484,1593
33,1,e,1750,1828
33,1,s,1937,2047
33,1,o,2015,2140
33,1,p,2187,2312
33,1,space,2328,2453
33,1,f,2500,2609
33,1,a,2875,3015
33,1,b,3078,3187
33,1,l,3187,3312
33,1,e,3281,3390
33,1,space,3375,3484
33,1,a,3500,3609
33,1,b,3703,3797
33,1,o,3765,3906
33,1,u,3859,3968
33,1,t,3953,4047
33,1,space,4031,4140
33,1,t,4187,4265
33,1,h,4250,4343
33,1,e,4359,4453
33,1,space,4453,4515
33,1,b,4562,4625
33,1,a,4718,4843
33,1,t,4812,4906
33,1,space,4906,5015
33,1,a,5000,5125
33,1,n,5093,5203
33,1,d,5187,5297
33,1,space,5265,5375
33,1,t,5375,5468
33,1,h,5437,5547
33,1,e,5547,5640
33,1,space,5609,5718
33,1,w,6109,6203
33,1,e,6218,6328
33,1,a,6375,6515
33,1,s,6531,6687
33,1,e,6718,6828
33,1,l,6765,6906
33,1,s,6968,7078
33,1,period,7140,7234
33,1,space,7297,7406
33,1,space,7500,7593
33,1,shift,7609,7812
33,1,a,7718,7843
33,1,space,7859,7953
33,1,b,8015,8093
33,1,a,8156,8297
33,1,t,8265,8390
33,1,space,8375,8484
33,1,w,8484,8593
33,1,h,8562,8672
33,1,o,8687,8828
33,1,space,8906,9047
33,1,f,9187,9265
33,1,e,9328,9437
33,1,l,9422,9500
33,1,l,9562,9703
33,1,space,9656,9765
33,1,u,9781,9922
33,1,p,9984,10125
33,1,o,10140,10281
33,1,n,10297,10406
33,1,t,10468,10562
33,1,space,10484,10609
33,1,backspace,11172,11234
33,1,backspace,11281,11375
33,1,space,11453,11625
33,1,t,11578,11672
33,1,h,11656,11750
33,1,e,11750,11859
33,1,space,11828,11937
33,1,g,11953,12015
33,1,r,12125,12203
33,1,o,12203,12328
33,1,u,12281,12375
33,1,n,12468,12578
33,1,d,12593,12687
33,1,space,12687,12812
33,1,a,12797,12953
33,1,n,12906,13031
33,1,d,13047,13156
33,1,space,13156,13250
33,1,w,13640,13734
33,1,a,13797,13953
33,1,s,13890,14047
33,2,shift,0,390
33,2,t,328,422
33,2,h,500,625
33,2,i,609,750
33,2,s,765,859
33,2,space,843,953
33,2,i,937,1062
33,2,s,1078,1187
33,2,space,1172,1265
33,2,a,1297,1422
33,2,n,1390,1500
33,2,space,1531,1578
33,2,shift,1875,2172
33,2,a,2031,2156
33,2,e,2328,2406
33,2,s,2515,2625
33,2,o,2593,2703
33,2,p,2734,2890
33,2,space,2875,3000
33,2,f,3000,3093
33,2,a,3140,3281
33,2,b,3297,3406
33,2,l,3390,3515
33,2,e,3500,3593
33,2,space,3562,3687
33,2,a,3703,3828
33,2,b,3953,4047
33,2,o,4031,4140
33,2,u,4109,4218
33,2,t,4203,4297
33,2,space,4297,4406
33,2,t,4437,4531
33,2,h,4484,4609
33,2,e,4625,4718
33,2,space,4687,4797
33,2,b,4843,4922
33,2,a,4984,5140
33,2,t,5093,5203
33,2,space,5187,5297
33,2,a,5281,5406
33,2,n,5390,5500
33,2,d,5468,5593
33,2,space,5593,5687
33,2,t,5703,5812
33,2,h,5781,5890
33,2,e,6187,6312
33,2,space,6312,6437
33,2,w,6468,6562
33,2,e,6625,6718
33,2,a,6781,6906
33,2,s,6953,7078
33,2,e,7125,7234
33,2,l,7218,7359
33,2,s,7390,7484
33,2,period,7593,7703
33,2,space,7781,7875
33,2,space,7968,8047
33,2,shift,8031,8218
33,2,a,8109,8234
33,2,space,8312,8406
33,2,b,8390,8500
33,2,a,8593,8750
33,2,t,8718,8812
33,2,space,8828,8937
33,2,w,8953,9062
33,2,h,9031,9156
33,2,o,9140,9281
33,2,space,9312,9453
33,2,f,9484,9578
33,2,e,9640,9750
33,2,l,9750,9828
33,2,l,9906,10047
33,2,space,10015,10093
33,2,u,10109,10265
33,2,p,10312,10468
33,2,o,10484,10625
33,2,n,10640,10750
33,2,space,10765,10890
33,2,t,10859,10984
33,2,h,10984,11109
33,2,e,11062,11172
33,2,space,11125,11250
33,2,g,11250,11343
33,2,r,11437,11515
33,2,o,11500,11625
33,2,u,11578,11672
33,2,n,11750,11875
33,2,d,11859,11968
33,2,space,11953,12062
33,2,a,12078,12203
33,2,n,12172,12297
33,2,d,12281,12375
33,2,space,12375,12468
33,2,w,12484,12578
33,2,a,12656,12797
33,2,s,12750,12890
33,2,space,12875,13000
33,2,c,13031,13140
33,2,a,13203,13312
33,2,u,13312,13437
33,3,shift,0,120
33,3,t,70,130
33,3,h,290,390
33,3,i,370,470
33,3,s,500,580
33,3,space,570,681
33,3,i,661,751
33,3,s,781,861
33,3,space,841,941
33,3,a,971,1111
33,3,n,1051,1101
33,3,space,1131,1231
33,3,shift,1261,1472
33,3,a,1422,1532
33,3,e,1852,1902
33,3,s,2053,2143
33,3,p,2133,2173
33,3,backspace,2533,2563
33,3,o,2794,2874
33,3,p,3024,3124
33,3,space,3304,3384
33,3,f,3565,3615
33,3,a,3685,3795
33,3,b,3865,3915
33,3,l,3945,4045
33,3,e,4025,4126
33,3,space,4126,4226
33,3,a,4206,4336
33,3,b,4446,4496
33,3,o,4476,4596
33,3,u,4556,4676
33,3,t,4676,4756
33,3,space,4756,4847
33,3,t,4877,4967
33,3,h,4927,5017
33,3,e,5087,5157
33,3,space,5187,5267
33,3,b,5297,5367
33,3,a,5488,5598
33,3,t,5568,5648
33,3,space,5678,5778
33,3,a,5758,5888
33,3,n,5868,5958
33,3,d,5988,6048
33,3,space,6078,6179
33,3,t,6289,6369
33,3,h,6399,6459
33,3,e,6499,6559
33,3,space,6589,6659
33,3,w,6689,6789
33,3,e,6819,6910
33,3,a,7000,7090
33,3,s,7190,7280
33,3,e,7350,7450
33,3,l,7410,7510
33,3,s,7601,7681
33,3,period,7711,7811
33,3,space,7921,7971
33,3,space,8081,8181
33,3,shift,8211,8372
33,3,a,8292,8452
33,3,space,8432,8532
33,3,b,8592,8642
33,3,a,8752,8852
33,3,t,8822,8902
33,3,space,8932,9053
33,3,w,9053,9143
33,3,h,9133,9223
33,3,o,9253,9343
33,3,space,9343,9433
33,3,f,9423,9503
33,3,e,9583,9633
33,3,l,9664,9714
33,3,l,9824,9924
33,3,space,9874,10004
33,3,u,10014,10154
33,3,p,10154,10214
33,3,o,10244,10375
33,3,n,10405,10495
33,3,space,10525,10635
33,3,t,10615,10705
33,3,h,10735,10815
33,3,e,10815,10875
33,3,space,11025,11096
33,3,g,11216,11236
33,3,r,11366,11396
33,3,o,11426,11506
33,3,u,11476,11556
33,3,n,11706,11747
33,3,d,11787,11837
33,3,space,11857,11977
33,3,a,11957,12077
33,3,n,12057,12157
33,3,d,12157,12257
33,3,space,12277,12367
33,3,w,12458,12518
33,3,a,12678,12788
33,3,s,12758,12888
33,3,space,12958,13038
33,3,c,13219,13269
34,0,shift,0,119
34,0,t,72,525
34,0,h,535,542
34,0,i,538,548
34,0,s,555,558
34,0,space,563,623
34,0,i,606,676
34,0,s,717,805
34,0,space,866,946
34,0,a,1496,1605
34,0,n,1686,1757
34,0,space,1745,1836
34,0,shift,2236,2436
34,0,a,2356,2473
34,0,e,2595,2695
34,0,s,2825,2905
34,0,o,3005,3085
34,0,p,3225,3265
34,0,space,3405,3495
34,0,f,3559,3625
34,0,a,3735,3825
34,0,b,3795,3865
34,0,l,3965,4034
34,0,e,4015,4085
34,0,space,4132,4206
34,0,a,4185,4307
34,0,b,4285,4357
34,0,o,4434,4536
34,0,u,4495,4586
34,0,t,4540,4628
34,0,space,4610,4668
34,0,t,4723,4775
34,0,h,4745,4905
34,0,e,4845,4975
34,0,space,4914,4978
34,0,b,5114,5144
34,0,a,5178,5244
34,0,t,5314,5395
34,0,space,5408,5474
34,0,a,5497,5564
34,0,n,5597,5674
34,0,d,5654,5741
34,0,space,5725,5824
34,0,t,5857,5915
34,0,h,5930,6014
34,0,e,5985,6059
34,0,space,6083,6135
34,0,w,6194,6274
34,0,e,6374,6464
34,0,a,6512,6607
34,0,s,6744,6833
34,0,e,6934,6993
34,0,l,7036,7073
34,0,s,7304,7384
34,0,period,7524,7603
34,0,space,7633,7693
34,0,shift,7686,7995
34,0,a,7953,8043
34,0,space,8067,8143
34,0,b,8175,8253
34,0,a,8343,8423
34,0,t,8473,8523
34,0,space,8554,8633
34,0,w,8658,8723
34,0,h,8705,8783
34,0,o,8843,8937
34,0,space,8936,9013
34,0,w,9073,9123
34,0,backspace,9413,9473
34,0,f,9560,9593
34,0,e,9582,9662
34,0,l,9693,9742
34,0,l,9833,9903
34,0,space,9927,9984
34,0,u,10243,10302
34,0,p,10393,10482
34,0,o,10520,10592
34,0,n,10712,10794
34,0,space,10782,10863
34,0,t,10962,11053
34,0,h,11042,11135
34,0,e,11133,11212
34,0,space,11193,11272
34,0,g,11342,11422
34,0,r,11457,11522
34,0,o,11547,11632
34,0,u,11582,11662
34,0,n,11762,11863
34,0,d,11852,11952
34,0,space,11973,12051
34,0,a,12142,12221
34,0,n,12288,12353
34,0,d,12342,12431
34,0,space,12473,12542
34,0,w,12574,12642
34,0,a,12654,12761
34,0,s,12742,12831
34,0,space,12849,12931
34,0,c,12958,13021
34,0,a,13082,13162
34,1,shift,0,203
34,1,t,110,219
34,1,h,313,453
34,1,i,391,532
34,1,s,485,594
34,1,space,563,688
34,1,i,641,766
34,1,s,719,844
34,1,space,813,922
34,1,shift,1016,1328
34,1,n,1516,1610
34,1,a,1625,1735
34,1,space,1797,1907
34,1,a,2000,2141
34,1,e,2235,2360
34,1,s,2469,2578
34,1,o,2578,2719
34,1,p,2641,2766
34,1,space,2703,2813
34,1,f,2828,2938
34,1,a,2969,3078
34,1,b,3032,3125
34,1,l,3172,3297
34,1,e,3235,3328
34,1,space,3313,3422
34,1,a,3375,3485
34,1,b,3469,3532
34,1,o,3594,3719
34,1,u,3657,3797
34,1,t,3703,3828
34,1,space,3828,3922
34,1,t,3891,4000
34,1,h,3985,4110
34,1,e,4125,4282
34,1,space,4266,4391
34,1,b,4375,4485
34,1,a,4500,4641
34,1,t,4641,4766
34,1,space,4735,4860
34,1,a,4844,4938
34,1,n,4922,5032
34,1,d,5016,5125
34,1,space,5094,5203
34,1,t,5203,5313
34,1,h,5282,5375
34,1,e,5422,5532
34,1,space,5516,5657
34,1,w,5625,5735
34,1,e,5813,5938
34,1,a,5922,6063
34,1,s,6000,6110
34,1,e,6172,6282
34,1,l,6250,6328
34,1,s,6375,6485
34,1,period,6500,6610
34,1,space,6563,6688
34,1,shift,6641,6891
34,1,a,6750,6860
34,1,space,6875,6969
34,1,b,6985,7110
34,1,a,7141,7282
34,1,t,7250,7375
34,1,space,7328,7422
34,1,w,7453,7547
34,1,h,7500,7594
34,1,o,7641,7782
34,1,space,7719,7844
34,1,f,7860,7985
34,1,e,7969,8078
34,1,l,8078,8157
34,1,l,8203,8297
34,1,space,8235,8391
34,1,u,8391,8485
34,1,p,8516,8657
34,1,o,8610,8703
34,1,n,8782,8875
34,1,space,8891,8985
34,1,t,8969,9047
34,1,h,9047,9157
34,1,e,9125,9219
34,1,space,9172,9266
34,1,g,9282,9391
34,1,r,9391,9500
34,1,o,9453,9547
34,1,u,9485,9594
34,1,n,9641,9750
34,1,d,9719,9797
34,1,space,9766,9875
34,1,a,9891,10000
34,1,n,9985,10078
34,1,d,10094,10172
34,1,space,10188,10266
34,1,w,10282,10391
34,1,a,10407,10500
34,1,s,10453,10547
34,1,space,10516,10610
34,1,c,10625,10703
34,1,a,10735,10828
34,1,u,10844,10938
34,1,g,10907,11016
34,2,shift,0,187
34,2,t,109,219
34,2,h,281,422
34,2,i,344,469
34,2,s,437,547
34,2,space,500,641
34,2,i,641,766
34,2,s,937,1031
34,2,space,1016,1125
34,2,a,1125,1234
34,2,n,1234,1344
34,2,space,1328,1437
34,2,a,1453,1578
34,2,e,1687,1812
34,2,s,1922,2031
34,2,o,2031,2156
34,2,p,2094,2234
34,2,space,2203,2297
34,2,a,2312,2406
34,2,f,2516,2609
34,2,a,2641,2766
34,2,b,2734,2812
34,2,l,2875,2969
34,2,e,2906,3000
34,2,space,3000,3094
34,2,a,3047,3156
34,2,b,3156,3219
34,2,o,3266,3391
34,2,u,3328,3453
34,2,t,3375,3469
34,2,space,3437,3547
34,2,t,3547,3625
34,2,h,3609,3703
34,2,e,3687,3781
34,2,space,3734,3828
34,2,b,3891,3969
34,2,i,3984,4094
34,2,r,4062,4156
34,2,a,4547,4625
34,2,t,4687,4781
34,2,space,4828,4937
34,2,a,4969,5078
34,2,n,5078,5172
34,2,d,5141,5219
34,2,space,5219,5297
34,2,t,5516,5594
34,2,h,5609,5703
34,2,e,5656,5766
34,2,space,5750,5859
34,2,w,5875,5984
34,2,e,6047,6156
34,2,a,6172,6297
34,2,s,6234,6344
34,2,e,6406,6516
34,2,l,6500,6594
34,2,s,6609,6703
34,2,period,6687,6797
34,2,space,6750,6859
34,2,shift,6797,6969
34,2,a,6875,6984
34,2,space,6969,7062
34,2,b,7078,7172
34,2,a,7141,7219
34,2,t,7344,7453
34,2,space,7406,7516
34,2,w,7547,7656
34,2,h,7625,7703
34,2,o,7766,7891
34,2,space,7859,7969
34,2,f,8016,8125
34,2,e,8109,8219
34,2,l,8203,8281
34,2,l,8328,8422
34,2,space,8375,8484
34,2,u,8531,8609
34,2,p,8656,8781
34,2,o,8734,8828
34,2,n,8922,9016
34,2,space,8984,9109
34,2,t,9078,9172
34,2,h,9156,9266
34,2,e,9234,9328
34,2,space,9297,9437
34,2,g,9406,9516
34,2,r,9500,9609
34,2,o,9578,9687
34,2,u,9625,9734
34,2,n,9781,9891
34,2,d,9844,9937
34,2,space,9922,10016
34,2,a,10016,10125
34,2,n,10312,10406
34,2,d,10437,10516
34,2,space,10516,10594
34,2,w,10625,10719
34,2,a,10750,10859
34,2,s,10797,10891
34,2,space,10875,10984
34,2,c,10969,11047
34,2,a,11094,11187
34,3,shift,0,295
34,3,t,220,290
34,3,h,399,529
34,3,i,489,589
34,3,s,612,659
34,3,space,684,769
34,3,i,749,849
34,3,s,1119,1210
34,3,space,1211,1289
34,3,a,1339,1389
34,3,n,1419,1499
34,3,space,1539,1599
34,3,shift,1560,1740
34,3,a,1650,1743
34,3,e,1939,2039
34,3,s,2139,2218
34,3,o,2279,2348
34,3,p,2449,2518
34,3,space,2543,2608
34,3,f,2759,2828
34,3,a,2919,2989
34,3,b,2978,3028
34,3,l,3118,3199
34,3,e,3188,3258
34,3,space,3309,3398
34,3,a,3448,3529
34,3,b,3531,3568
34,3,o,3638,3728
34,3,u,3699,3768
34,3,t,3789,3869
34,3,space,3858,3928
34,3,t,3968,4040
34,3,h,4028,4112
34,3,e,4109,4179
34,3,space,4158,4228
34,3,b,4278,4358
34,3,a,4360,4428
34,3,t,4468,4549
34,3,space,4550,4608
34,3,a,4598,4667
34,3,n,4708,4778
34,3,d,4768,4869
34,3,space,4858,4927
34,3,t,4978,5048
34,3,h,5138,5217
34,3,e,5198,5277
34,3,space,5302,5367
34,3,w,5390,5477
34,3,e,5578,5658
34,3,a,5687,5777
34,3,s,5757,5837
34,3,e,5918,6008
34,3,l,5998,6049
34,3,s,6168,6237
34,3,period,6288,6368
34,3,space,6370,6437
34,3,shift,6407,6649
34,3,a,6498,6579
34,3,space,6618,6707
34,3,b,6737,6807
34,3,a,6830,6907
34,3,t,6947,7007
34,3,space,7031,7067
34,3,w,7051,7127
34,3,h,7150,7206
34,3,o,7257,7348
34,3,space,7327,7398
34,3,f,7399,7467
34,3,e,7487,7557
34,3,l,7597,7647
34,3,l,7727,7808
34,3,space,7809,7897
34,3,u,7937,7987
34,3,p,8066,8166
34,3,o,8147,8226
34,3,n,8337,8407
34,3,space,8397,8478
34,3,t,8477,8547
34,3,h,8568,8648
34,3,e,8636,8699
34,3,space,8676,8756
34,3,g,8817,8907
34,3,r,8929,8996
34,3,o,9017,9076
34,3,u,9047,9116
34,3,n,9197,9286
34,3,d,9247,9319
34,3,space,9317,9397
34,3,a,9477,9556
34,3,n,9596,9676
34,3,d,9699,9767
34,3,space,9768,9836
34,3,w,9886,9956
34,3,a,9987,10076
34,3,s,10066,10148
34,3,space,10147,10226
34,3,c,10306,10376
34,3,a,10446,10505
34,3,u,10536,10586
34,3,g,10617,10686
35,0,shift,0,3205
35,0,t,151,381
35,0,left,3706,3786
35,0,delete,8833,9063
35,0,shift,11116,11537
35,0,t,11337,11517
35,0,h,11737,11947
35,0,i,12018,12178
35,0,s,12218,12428
35,0,left,17556,17626
35,0,left,17726,17786
35,0,left,17886,17956
35,0,delete,18267,18347
35,0,delete,18457,18517
35,0,delete,18617,18687
35,0,delete,18787,18847
35,0,left,19428,19498
35,0,delete,19999,20069
35,0,shift,21121,21942
35,0,t,21531,21812
35,0,t,23624,23975
35,0,t,24155,24215
35,0,caps_lock,24896,25046
35,0,left,26358,26418
35,0,left,26548,26609
35,0,left,26729,26779
35,0,left,26899,26939
35,0,delete,27730,27790
35,0,delete,27910,27981
35,0,delete,28061,28131
35,0,delete,28221,28281
35,0,shift,28872,29222
35,0,t,29122,29282
35,0,h,29403,29623
35,0,i,29623,29783
35,0,s,29813,30023
35,0,space,30264,30384
35,0,i,30384,30544
35,0,s,30474,30664
35,0,space,30624,30755
35,0,a,30765,30965
35,0,n,30915,31025
35,0,space,31105,31185
35,0,shift,31516,31786
35,0,a,31756,31956
35,0,e,32076,32267
35,0,s,32567,32797
35,0,o,32697,32928
35,0,p,32878,33018
35,0,space,33258,33388
35,0,f,33448,33599
35,0,a,33529,33689
35,0,b,33749,33859
35,0,l,33879,34069
35,0,e,34009,34179
35,0,space,34179,34280
35,0,a,34250,34380
35,0,o,34540,34660
35,0,u,34610,34740
35,0,t,34790,34951
35,0,left,36152,36202
35,0,left,36323,36383
35,0,left,36493,36553
35,0,b,37244,37444
35,0,o,37644,37855
35,0,u,37825,37965
35,0,t,38075,38225
35,0,space,38225,38375
35,0,t,38375,38556
35,0,h,38526,38676
35,0,e,38596,38746
35,0,space,38856,38966
35,0,b,39006,39147
35,0,a,39187,39417
35,0,t,39417,39597
35,0,space,39637,39737
35,0,a,39707,39868
35,0,n,39818,39918
35,0,d,39928,40058
35,0,space,40018,40138
35,0,t,40378,40519
35,0,h,40489,40629
35,0,e,40599,40739
35,0,space,40749,40869
35,0,w,40889,41129
35,0,e,41250,41440
35,0,a,41440,41620
35,0,s,41891,42061
35,0,e,42021,42211
35,0,l,42261,42401
35,0,s,42531,42682
35,0,period,43142,43212
35,0,space,43453,43553
35,0,shift,43753,44094
35,0,a,43923,44074
35,0,space,44224,44354
35,0,b,44434,44584
35,0,a,44604,44825
35,0,t,44935,45095
35,0,space,45335,45456
35,1,shift,0,157
35,1,t,110,282
35,1,h,188,375
35,1,i,328,516
35,1,s,453,672
35,1,space,1000,1125
35,1,i,1141,1297
35,1,s,1250,1407
35,1,space,1375,1469
35,1,a,1485,1672
35,1,n,1641,1735
35,1,space,1813,1938
35,1,shift,2000,2313
35,1,a,2172,2360
35,1,e,2453,2625
35,1,s,2703,2907
35,1,o,2875,3047
35,1,p,3016,3125
35,1,space,3203,3297
35,1,f,3313,3469
35,1,a,3407,3578
35,1,b,3641,3750
35,1,l,3797,3969
35,1,e,3875,4063
35,1,space,4141,4250
35,1,a,4250,4407
35,1,b,4485,4610
35,1,o,4578,4688
35,1,u,4657,4750
35,1,t,4766,4875
35,1,space,4891,4985
35,1,t,5000,5141
35,1,h,5063,5157
35,1,e,5203,5360
35,1,space,5297,5391
35,1,b,5500,5594
35,1,a,5625,5797
35,1,t,5766,5922
35,1,space,5938,6032
35,1,a,6032,6188
35,1,n,6110,6203
35,1,d,6219,6360
35,1,space,6297,6391
35,1,t,6422,6547
35,1,h,6500,6594
35,1,e,6625,6750
35,1,space,6703,6828
35,1,w,6860,7110
35,1,e,7000,7203
35,1,a,7141,7344
35,1,s,7360,7500
35,1,e,7453,7610
35,1,l,7610,7782
35,1,s,7735,7938
35,1,period,8438,8563
35,1,space,8578,8641
35,1,space,8719,8828
35,1,shift,8907,9219
35,1,a,9063,9235
35,1,space,9297,9407
35,1,b,9485,9594
35,1,a,9641,9828
35,1,t,9750,9938
35,1,space,9953,10047
35,1,s,10094,10250
35,1,h,10188,10328
35,1,o,10313,10438
35,1,left,10813,10891
35,1,left,10985,11203
35,1,left,11282,11344
35,1,w,11516,11735
35,1,h,11672,11860
35,1,o,11844,11969
35,1,space,12032,12110
35,1,f,12125,12266
35,1,e,12282,12485
35,1,l,12391,12453
35,1,l,12547,12641
35,1,space,12657,12766
35,1,u,12782,12875
35,1,p,12860,12985
35,1,o,13016,13203
35,1,n,13172,13282
35,1,e,13328,13485
35,1,space,13360,13485
35,1,t,13547,13735
35,1,h,13610,13703
35,1,e,13797,13969
35,1,space,13813,13907
35,1,left,14578,14641
35,1,left,14735,14797
35,1,left,14875,14953
35,1,left,15047,15125
35,1,left,15219,15282
35,1,left,15360,15469
35,1,space,15891,16000
35,1,t,16438,16610
35,1,h,16532,16672
35,1,e,16688,16860
35,1,space,16828,16938
35,2,shift,0,157
35,2,t,110,297
35,2,h,172,313
35,2,i,328,500
35,2,s,469,594
35,2,space,578,657
35,2,i,672,797
35,2,s,766,891
35,2,space,891,969
35,2,a,985,1141
35,2,n,1110,1188
35,2,space,1250,1344
35,2,shift,1360,1563
35,2,a,1485,1625
35,2,e,1735,1860
35,2,s,1969,2110
35,2,o,2125,2282
35,2,p,2219,2344
35,2,space,2438,2532
35,2,f,2563,2688
35,2,a,2657,2828
35,2,b,2907,3032
35,2,l,3110,3250
35,2,e,3203,3328
35,2,space,3344,3422
35,2,a,3485,3610
35,2,b,3688,3813
35,2,o,3828,3922
35,2,u,3891,3985
35,2,t,4016,4141
35,2,space,4141,4235
35,2,t,4250,4360
35,2,h,4297,4391
35,2,e,4453,4594
35,2,space,4532,4625
35,2,b,4703,4782
35,2,a,4813,4985
35,2,t,4969,5094
35,2,space,5094,5172
35,2,a,5235,5375
35,2,n,5391,5453
35,2,d,5500,5610
35,2,space,5610,5703
35,2,t,5703,5782
35,2,h,5766,5828
35,2,e,5875,6000
35,2,space,5953,6063
35,2,w,6094,6328
35,2,e,6203,6235
35,2,a,6313,6407
35,2,s,6953,7078
35,2,e,7266,7407
35,2,l,7375,7500
35,2,s,7547,7688
35,2,period,8203,8313
35,2,space,8360,8422
35,2,space,8547,8610
35,2,shift,8657,9110
35,2,a,8969,9094
35,2,space,9203,9313
35,2,b,9563,9703
35,2,a,9797,10016
35,2,t,10000,10188
35,2,space,10157,10282
35,2,s,10360,10516
35,2,h,10485,10625
35,2,o,10657,10735
35,2,space,10766,10875
35,2,f,10891,11047
35,2,e,11016,11188
35,2,l,11172,11266
35,2,l,11344,11453
35,2,space,11469,11594
35,2,u,11594,11688
35,2,p,11672,11813
35,2,o,11860,12047
35,2,n,12000,12110
35,2,space,12344,12453
35,2,t,12485,12594
35,2,h,12547,12641
35,2,e,12688,12813
35,2,space,12750,12860
35,2,g,12907,13000
35,2,r,13110,13282
35,2,o,13157,13313
35,2,u,13282,13344
35,2,n,13453,13547
35,2,d,13578,13719
35,2,space,13688,13782
35,2,a,13750,13907
35,2,n,13860,13938
35,2,d,13969,14078
35,2,space,14047,14157
35,2,w,14188,14297
35,2,a,14266,14438
35,2,s,14407,14532
35,2,space,14532,14625
35,2,c,14672,14797
35,2,a,14766,14938
35,2,u,14907,15032
35,3,shift,0,234
35,3,t,203,3656
35,3,h,3656,3672
35,3,i,7422,7609
35,3,s,8219,8484
35,3,space,8812,8953
35,3,a,8969,9172
35,3,n,9125,9266
35,3,space,10469,10594
35,3,shift,10766,11469
35,3,a,11266,11453
35,3,e,11594,11766
35,3,s,11844,12047
35,3,o,11984,12297
35,3,p,12187,12359
35,3,space,12391,12547
35,3,f,12578,12750
35,3,a,12687,12859
35,3,b,12906,13047
35,3,l,13094,13266
35,3,e,13187,13359
35,3,space,13359,13437
35,3,a,13391,13547
35,3,b,13562,13734
35,3,o,13641,13781
35,3,u,13750,13844
35,3,t,13828,13953
35,3,space,13969,14047
35,3,t,14062,14156
35,3,h,14094,14203
35,3,e,14234,14375
35,3,space,14328,14437
35,3,b,14484,14594
35,3,a,14641,14797
35,3,t,14734,14891
35,3,space,14906,15016
35,3,a,14984,15141
35,3,n,15094,15187
35,3,d,15266,15391
35,3,space,15422,15500
35,3,t,15531,15625
35,3,h,15594,15672
35,3,e,15719,15859
35,3,space,15812,15937
35,3,w,15953,16156
35,3,a,16078,16281
35,3,s,16297,16422
35,3,e,16516,16656
35,3,l,16703,16875
35,3,s,16844,17016
35,3,period,17687,17781
35,3,space,17859,17906
35,3,space,17984,18078
35,3,shift,18234,18750
35,3,a,18437,18625
35,3,space,18766,18906
35,3,b,18969,19125
35,3,a,19172,19391
35,3,t,19344,19531
35,3,space,19547,19641
35,3,w,19641,19812
35,3,h,19734,19891
35,3,o,19844,20031
35,3,space,20062,20250
35,3,f,20797,20922
35,3,e,21031,21187
35,3,l,21219,21281
35,3,l,21375,21516
35,3,space,21516,21672
35,3,u,21734,21891
35,3,p,21844,22016
35,3,o,22125,22328
35,3,n,22297,22422
35,3,space,22828,22984
35,3,t,23047,23187
35,3,h,23156,23281
35,3,e,23250,23406
35,3,space,23391,23531
35,3,g,23562,23750
35,3,r,23891,24109
35,3,o,24125,24312
35,3,u,24234,24375
35,3,n,24500,24641
35,3,d,24687,24875
35,3,space,24812,24953
35,3,w,25125,25281
35,3,a,25219,25422
35,3,left,25844,25922
35,3,left,26016,26109
35,3,a,26734,26937
35,3,n,26906,27047
35,3,d,27172,27344
35,3,space,27359,27484
35,3,w,27469,27594
35,3,a,27547,27750
35,3,s,27703,27828
35,3,space,27781,27922
35,3,c,28000,28141
35,3,a,28078,28266
35,3,u,28250,28453
36,0,shift,0,4627
36,0,t,170,240
36,0,i,4877,4997
36,0,s,5027,5117
36,0,space,5227,5348
36,0,a,5388,5508
36,0,n,5538,5618
36,0,space,5658,5738
36,0,shift,5958,6379
36,0,a,6269,6309
36,0,e,6579,6660
36,0,s,6730,6850
36,0,o,8392,8632
36,0,p,8542,8743
36,0,space,8783,8883
36,0,f,9694,9774
36,0,a,9844,9924
36,0,b,10155,10235
36,0,l,11426,11516
36,0,e,11547,11637
36,0,space,11677,11797
36,0,a,12017,12147
36,0,b,12448,12488
36,0,o,12908,12989
36,0,u,13449,13569
36,0,t,13610,13690
36,0,space,13770,13890
36,0,t,15122,15162
36,0,h,15312,15392
36,0,e,15392,15472
36,0,space,15552,15612
36,0,b,15763,15843
36,0,a,15883,15963
36,0,t,16033,16123
36,0,space,16153,16273
36,0,a,16424,16544
36,0,n,16854,16934
36,0,d,16974,17054
36,0,space,17084,17165
36,0,t,17285,17325
36,0,h,17475,17565
36,0,e,17555,17635
36,0,space,17675,17796
36,0,w,18136,18216
36,0,e,18376,18416
36,0,a,18487,18577
36,0,s,18727,18807
36,0,e,19648,19728
36,0,l,20349,20429
36,0,s,20469,20549
36,0,period,20930,21010
36,0,space,22322,22402
36,0,shift,24365,24685
36,0,a,24595,24635
36,0,space,24876,24996
36,0,b,25336,25416
36,0,a,25457,25537
36,0,t,25567,25657
36,0,space,25687,25827
36,0,w,26478,26598
36,0,h,26718,26798
36,0,o,27029,27109
36,0,space,27139,27299
36,0,f,27570,27650
36,0,e,27690,27810
36,0,l,28000,28040
36,0,l,28110,28200
36,0,space,28271,28351
36,0,u,28701,28741
36,0,p,28982,29062
36,0,o,29182,29222
36,0,n,29412,29492
